ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Convertible bonds (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),symbol,Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Investments in associate companies,Less: Provision for diminuation in value of long term investments,Tangible fixed assets,Intagible fixed assets,Other Assets,Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,Capital,Reserves,Foreign Currency Difference reserve
CTG,2023,4,,9759580000000,,,,,,10125534000000,3426624000000.0,,2032690017000000,1905119435000000,,,127570582000000,,836032000000.0,44054853000000,2032690017000000,,,,,,53699917000000,,,,,234462000000.0,,,CTG,,,861317000000.0,,,40597059000000.0,279841639000000.0,2487905000000.0,2676130000000.0,-188225000000.0,0.0,1445571643000000.0,1473344564000000.0,-27772921000000.0,181310531000000.0,180695473000000.0,864999000000.0,-249941000000.0,3206452000000.0,-14290000000.0,6133262000000.0,3992272000000.0,59569502000000.0,21814105000000.0,304424134000000.0,1410899038000000.0,555946000000.0,2237779000000.0,115375727000000.0,49812706000000.0,63510626000000.0,19056816000000.0,86970000000.0,0.0
CTG,2023,3,,9468579000000,,,,,,9766512000000,3287036000000.0,,1888338295000000,1766333172000000,,,122005123000000,,836032000000.0,47147795000000,1888338295000000,,,,,,48057506000000,,,,,234462000000.0,,,CTG,,,837568000000.0,,,34735212000000.0,254955175000000.0,1567526000000.0,1769594000000.0,-202068000000.0,0.0,1353619192000000.0,1386280071000000.0,-32660879000000.0,163427518000000.0,162251506000000.0,1266778000000.0,-90766000000.0,3070755000000.0,-18181000000.0,5791752000000.0,3974760000000.0,57511545000000.0,21577020000000.0,288612623000000.0,1310323594000000.0,50406000000.0,2498010000000.0,87878620000000.0,55392899000000.0,57868215000000.0,16089954000000.0,61591000000.0,0.0
CTG,2023,2,,10173535000000,,,,,,9867790000000,3269660000000.0,,1860104522000000,1742044149000000,,,118060373000000,,836032000000.0,43293999000000,1860104522000000,,,,,,48057506000000,,,,,234462000000.0,,,CTG,,,805548000000.0,,,23584485000000.0,230782730000000.0,1441612000000.0,1622489000000.0,-180877000000.0,1370944000000.0,1330128708000000.0,1359356681000000.0,-29227973000000.0,193231588000000.0,192015273000000.0,1266778000000.0,-50463000000.0,3053379000000.0,-18181000000.0,5842698000000.0,4025092000000.0,56253470000000.0,5438198000000.0,263937809000000.0,1310048451000000.0,0.0,2406112000000.0,112618359000000.0,47595220000000.0,57868215000000.0,16085751000000.0,6860000000.0,0.0
CTG,2023,1,,10509894000000,,,,,,10057208000000,3547286000000.0,,1823962183000000,1711017010000000,,,112945173000000,,836032000000.0,38167405000000,1823962183000000,,,,,,48057506000000,,,,,234462000000.0,,,CTG,,,758783000000.0,,,22479729000000.0,207791425000000.0,1145892000000.0,1368952000000.0,-223060000000.0,2157082000000.0,1303638965000000.0,1333109461000000.0,-29470496000000.0,200464866000000.0,198828280000000.0,1696778000000.0,-60192000000.0,3331005000000.0,-18181000000.0,5966505000000.0,4090703000000.0,62169836000000.0,100058595000000.0,177278728000000.0,1272350383000000.0,0.0,2318712000000.0,111592448000000.0,47418144000000.0,57868215000000.0,16075417000000.0,75353000000.0,0.0
CTG,2022,4,,11066956000000,,,,,,10202191000000,3586415000000.0,,1809188549000000,1700883827000000,,,108304722000000,,836032000000.0,33487474000000,1809188549000000,,,,,,48057506000000,,,,,302650000000.0,,,CTG,,,743527000000.0,,,29727110000000.0,243099096000000.0,1419789000000.0,1622967000000.0,-203178000000.0,3077852000000.0,1245057876000000.0,1274821709000000.0,-29763833000000.0,180312848000000.0,178685028000000.0,1696778000000.0,-68958000000.0,3303160000000.0,-19395000000.0,6047480000000.0,4154711000000.0,81638416000000.0,104779302000000.0,210159957000000.0,1249181034000000.0,0.0,2392201000000.0,91370419000000.0,43000914000000.0,57868215000000.0,16084513000000.0,120993000000.0,0.0
CTG,2022,3,,10642176000000,,,,,,10007629000000,3484883000000.0,,1750789603000000,1644680947000000,,,106108656000000,,580298000000.0,33954333000000,1750789603000000,,,,,,48057506000000,,,,,234462000000.0,,,CTG,,,730309000000.0,,,14378541000000.0,238664064000000.0,1174872000000.0,1330176000000.0,-155304000000.0,6466331000000.0,1205989335000000.0,1245238538000000.0,-39249203000000.0,187035417000000.0,185475277000000.0,1696926000000.0,-136786000000.0,3271614000000.0,-21193000000.0,5847374000000.0,4160255000000.0,72946355000000.0,98639999000000.0,232869143000000.0,1189722937000000.0,0.0,2428762000000.0,80824047000000.0,40196059000000.0,57612478000000.0,13657091000000.0,154445000000.0,0.0
CTG,2022,2,,9828518000000,,,,,,10122739000000,3330367000000.0,,1691061895000000,1588279814000000,,,102782081000000,,580298000000.0,30646543000000,1691061895000000,,,,,,48057506000000,,,,,234462000000.0,,,CTG,,,748973000000.0,,,25161218000000.0,188515680000000.0,1262081000000.0,1275396000000.0,-13315000000.0,7482072000000.0,1206862124000000.0,1238483280000000.0,-31621156000000.0,178123432000000.0,175554195000000.0,2696926000000.0,-127689000000.0,3117098000000.0,-21193000000.0,5912813000000.0,4209926000000.0,60373664000000.0,59478812000000.0,217176920000000.0,1205567462000000.0,0.0,2460313000000.0,65446788000000.0,38149519000000.0,57612492000000.0,13658609000000.0,115464000000.0,0.0
CTG,2022,1,,9731856000000,,,,,,10273641000000,3410049000000.0,,1663730167000000,1565433744000000,,,98296423000000,,515908000000.0,26125429000000,1663730167000000,,,,,,48057506000000,,,,,234462000000.0,,,CTG,,,724536000000.0,,,19945813000000.0,177089244000000.0,4169069000000.0,4256339000000.0,-87270000000.0,3329136000000.0,1199357414000000.0,1229579098000000.0,-30221684000000.0,182530487000000.0,180142378000000.0,2696932000000.0,-308823000000.0,3196780000000.0,-21193000000.0,6035257000000.0,4238384000000.0,53893458000000.0,51244665000000.0,194897542000000.0,1212678007000000.0,0.0,2457433000000.0,67896785000000.0,36259312000000.0,57548112000000.0,13672052000000.0,226294000000.0,0.0
CTG,2021,4,,11330659000000,,,,,,10496153000000,3290088000000.0,,1531468324000000,1437815206000000,,,93653118000000,,515908000000.0,21493885000000,1531468324000000,,,,,,48057506000000,,,,,240662000000.0,,,CTG,,,695192000000.0,,,23383443000000.0,149265358000000.0,2475309000000.0,2522807000000.0,-47498000000.0,1454790000000.0,1104872766000000.0,1130667767000000.0,-25795001000000.0,177544548000000.0,174973469000000.0,2696832000000.0,-125753000000.0,3073356000000.0,-23930000000.0,6192823000000.0,4303330000000.0,47355210000000.0,33294404000000.0,138833846000000.0,1161796827000000.0,0.0,2527930000000.0,64496785000000.0,36865414000000.0,57548112000000.0,13667287000000.0,248642000000.0,0.0
CTG,2021,3,,9843822000000,,,,,,10251153000000,3221319000000.0,,1447809011000000,1352207779000000,,,95601232000000,,515908000000.0,25386698000000,1447809011000000,,,,,,48057506000000,,,,,240662000000.0,,,CTG,,,630303000000.0,,,27798897000000.0,112616156000000.0,3931998000000.0,4084278000000.0,-152280000000.0,1312378000000.0,1063141547000000.0,1084605792000000.0,-21464245000000.0,169797283000000.0,167390277000000.0,2616811000000.0,-209805000000.0,3004587000000.0,-23930000000.0,5985898000000.0,4265255000000.0,45894458000000.0,17290591000000.0,160353249000000.0,1072892689000000.0,0.0,2554400000000.0,70193874000000.0,28922976000000.0,57548112000000.0,11612828000000.0,423291000000.0,0.0
CTG,2021,2,,8952203000000,,,,,,10424057000000,3151500000000.0,,1473013792000000,1379766341000000,,,93247451000000,,515908000000.0,33775594000000,1473013792000000,,,,,,37234046000000,,,,,240662000000.0,,,CTG,,,624447000000.0,,,37858344000000.0,152888570000000.0,3375866000000.0,3455359000000.0,-79493000000.0,1441177000000.0,1057905018000000.0,1076580794000000.0,-18675776000000.0,153323706000000.0,151148357000000.0,2616789000000.0,-441440000000.0,2934768000000.0,-23930000000.0,6099543000000.0,4324514000000.0,43693351000000.0,79885745000000.0,164527010000000.0,1039512563000000.0,0.0,2654011000000.0,64960567000000.0,28226445000000.0,46724652000000.0,11616766000000.0,505992000000.0,0.0
CTG,2021,1,,8512099000000,,,,,,10594037000000,3470443000000.0,,1343984509000000,1252147404000000,,,91837105000000,,515908000000.0,32438131000000,1343984509000000,,,,,,37234046000000,,,,,240662000000.0,,,CTG,,,602621000000.0,,,10213007000000.0,139620432000000.0,1714943000000.0,1794656000000.0,-79713000000.0,2494187000000.0,1003228487000000.0,1017140022000000.0,-13911535000000.0,124271909000000.0,122125838000000.0,2616788000000.0,-470717000000.0,3253711000000.0,-23930000000.0,6248344000000.0,4345693000000.0,39864965000000.0,33117292000000.0,123597851000000.0,1003700363000000.0,0.0,2685092000000.0,59875570000000.0,29171236000000.0,46724652000000.0,11605409000000.0,466292000000.0,0.0
CTG,2020,4,,9930181000000,,,,,,10810593000000,3321069000000.0,,1341392922000000,1255997908000000,,,85395014000000,,515908000000.0,25984590000000,1341392922000000,,,,,,37234046000000,,,,,240662000000.0,,,CTG,,,598693000000.0,,,57616650000000.0,102532918000000.0,5601747000000.0,5723160000000.0,-121413000000.0,137122000000.0,1002770924000000.0,1015333270000000.0,-12562346000000.0,114941998000000.0,112677836000000.0,2616778000000.0,-352616000000.0,3113631000000.0,-33224000000.0,6408904000000.0,4401689000000.0,33729720000000.0,44597188000000.0,128519115000000.0,990331385000000.0,0.0,2733251000000.0,59875570000000.0,29941399000000.0,46724652000000.0,11605298000000.0,481781000000.0,0.0
CTG,2020,3,,8128568000000,,,,,,10596961000000,3201275000000.0,,1261204481000000,1177882018000000,,,83322463000000,,515908000000.0,25895094000000,1261204481000000,,,,,,37234046000000,,,,,240662000000.0,,,CTG,,,569094000000.0,,,17214434000000.0,128657592000000.0,3486087000000.0,3729764000000.0,-243677000000.0,587411000000.0,942889055000000.0,958011088000000.0,-15122033000000.0,110486984000000.0,104996531000000.0,9289880000000.0,-3799427000000.0,2993837000000.0,-33224000000.0,6212644000000.0,4384317000000.0,35956114000000.0,14715033000000.0,125879374000000.0,939175387000000.0,0.0,5660599000000.0,63075573000000.0,29376052000000.0,46724652000000.0,9606249000000.0,527374000000.0,0.0
CTG,2020,2,,8172306000000,,,,,,10795062000000,3122888000000.0,,1239556783000000,1158537342000000,,,81019441000000,,515908000000.0,23579527000000,1239556783000000,,,,,,37234046000000,,,,,240662000000.0,,,CTG,,,564100000000.0,,,12877566000000.0,130011162000000.0,1720065000000.0,1939636000000.0,-219571000000.0,461071000000.0,928563088000000.0,941487524000000.0,-12924436000000.0,108755067000000.0,103400956000000.0,9259865000000.0,-3905754000000.0,2915450000000.0,-33224000000.0,6335805000000.0,4459257000000.0,35078508000000.0,44380201000000.0,113721935000000.0,913319796000000.0,0.0,5703857000000.0,51266354000000.0,30145199000000.0,46724637000000.0,9607617000000.0,543560000000.0,0.0
